subjectGroup,button1,button2,train_test,dist,F0_step,VOT_step,response,id,word_identified,voiced_voiceless,place,F0_level,response_num
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,9,5,2,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,1,5,1,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,1,5,1,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,kale,gale,1,reversed,9,5,2,20,gale,voiced,velar,high,0
2,kale,gale,1,reversed,9,5,2,20,gale,voiced,velar,high,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,kale,gale,1,reversed,9,5,2,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,1,5,1,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,9,5,2,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,1,5,1,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,1,5,1,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,1,5,1,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,1,5,1,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,9,5,2,20,gale,voiced,velar,high,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,1,5,1,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,1,5,1,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,1,5,1,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,kale,gale,1,reversed,9,5,2,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,kale,gale,1,reversed,9,5,2,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
2,kale,gale,1,reversed,1,5,2,20,gale,voiced,velar,low,0
2,gale,kale,1,reversed,1,5,1,20,gale,voiced,velar,low,0
2,kale,gale,1,reversed,9,5,2,20,gale,voiced,velar,high,0
2,gale,kale,1,reversed,9,5,1,20,gale,voiced,velar,high,0
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,9,5,1,21,dale,voiced,alveolar,high,0
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,9,5,1,21,dale,voiced,alveolar,high,0
6,dale,tail,1,reversed,9,5,1,21,dale,voiced,alveolar,high,0
6,tail,dale,1,reversed,9,5,2,21,dale,voiced,alveolar,high,0
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,1,21,dale,voiced,alveolar,high,0
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,1,5,2,21,dale,voiced,alveolar,low,0
6,dale,tail,1,reversed,1,5,1,21,dale,voiced,alveolar,low,0
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,1,21,dale,voiced,alveolar,high,0
6,tail,dale,1,reversed,9,5,2,21,dale,voiced,alveolar,high,0
6,tail,dale,1,reversed,1,5,2,21,dale,voiced,alveolar,low,0
6,dale,tail,1,reversed,1,5,1,21,dale,voiced,alveolar,low,0
6,dale,tail,1,reversed,1,5,1,21,dale,voiced,alveolar,low,0
6,tail,dale,1,reversed,9,5,2,21,dale,voiced,alveolar,high,0
6,dale,tail,1,reversed,9,5,1,21,dale,voiced,alveolar,high,0
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,1,21,dale,voiced,alveolar,high,0
6,dale,tail,1,reversed,1,5,1,21,dale,voiced,alveolar,low,0
6,tail,dale,1,reversed,1,5,2,21,dale,voiced,alveolar,low,0
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,1,5,1,21,dale,voiced,alveolar,low,0
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,2,21,dale,voiced,alveolar,low,0
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,9,5,2,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,9,5,1,21,tail,voiceless,alveolar,high,1
6,dale,tail,1,reversed,1,5,2,21,tail,voiceless,alveolar,low,1
6,tail,dale,1,reversed,1,5,1,21,tail,voiceless,alveolar,low,1
2,gale,kale,1,reversed,1,5,1,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,1,5,2,22,kale,voiceless,velar,low,1
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,1,22,kale,voiceless,velar,low,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,1,5,1,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,1,22,gale,voiced,velar,high,0
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,1,5,2,22,kale,voiceless,velar,low,1
2,gale,kale,1,reversed,1,5,2,22,kale,voiceless,velar,low,1
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,1,5,1,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,9,5,2,22,gale,voiced,velar,high,0
2,kale,gale,1,reversed,9,5,2,22,gale,voiced,velar,high,0
2,kale,gale,1,reversed,9,5,2,22,gale,voiced,velar,high,0
2,gale,kale,1,reversed,1,5,1,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,1,22,gale,voiced,velar,high,0
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,9,5,2,22,gale,voiced,velar,high,0
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,1,5,1,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,1,22,gale,voiced,velar,high,0
2,gale,kale,1,reversed,9,5,1,22,gale,voiced,velar,high,0
2,gale,kale,1,reversed,1,5,1,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,9,5,1,22,gale,voiced,velar,high,0
2,gale,kale,1,reversed,1,5,1,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,1,22,gale,voiced,velar,high,0
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,1,22,kale,voiceless,velar,low,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,1,5,1,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,1,22,kale,voiceless,velar,low,1
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,1,5,1,22,kale,voiceless,velar,low,1
2,gale,kale,1,reversed,1,5,2,22,kale,voiceless,velar,low,1
2,gale,kale,1,reversed,1,5,1,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,1,5,1,22,kale,voiceless,velar,low,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,1,5,1,22,kale,voiceless,velar,low,1
2,gale,kale,1,reversed,1,5,2,22,kale,voiceless,velar,low,1
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,1,5,1,22,kale,voiceless,velar,low,1
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,1,22,gale,voiced,velar,high,0
2,kale,gale,1,reversed,1,5,2,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,1,5,2,22,kale,voiceless,velar,low,1
2,gale,kale,1,reversed,1,5,1,22,gale,voiced,velar,low,0
2,gale,kale,1,reversed,1,5,2,22,kale,voiceless,velar,low,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,gale,kale,1,reversed,1,5,2,22,kale,voiceless,velar,low,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,1,5,1,22,kale,voiceless,velar,low,1
2,gale,kale,1,reversed,9,5,2,22,kale,voiceless,velar,high,1
2,kale,gale,1,reversed,9,5,1,22,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,23,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,23,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,1,23,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,1,23,gale,voiced,velar,high,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,1,23,gale,voiced,velar,high,0
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,1,23,gale,voiced,velar,high,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,1,23,gale,voiced,velar,high,0
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,9,5,2,23,gale,voiced,velar,high,0
1,gale,kale,1,canonical,9,5,1,23,gale,voiced,velar,high,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,2,23,gale,voiced,velar,high,0
1,kale,gale,1,canonical,9,5,1,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,9,5,2,23,gale,voiced,velar,high,0
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,9,5,2,23,gale,voiced,velar,high,0
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,9,5,2,23,gale,voiced,velar,high,0
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,23,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,1,23,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,9,5,2,23,gale,voiced,velar,high,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,9,5,2,23,gale,voiced,velar,high,0
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,1,23,gale,voiced,velar,high,0
1,kale,gale,1,canonical,9,5,2,23,gale,voiced,velar,high,0
1,kale,gale,1,canonical,9,5,1,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,1,23,gale,voiced,velar,high,0
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,9,5,2,23,gale,voiced,velar,high,0
1,kale,gale,1,canonical,9,5,1,23,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,1,23,gale,voiced,velar,high,0
1,kale,gale,1,canonical,9,5,2,23,gale,voiced,velar,high,0
1,gale,kale,1,canonical,9,5,1,23,gale,voiced,velar,high,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,1,23,gale,voiced,velar,high,0
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,9,5,1,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,23,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,gale,kale,1,canonical,1,5,2,23,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,23,kale,voiceless,velar,low,1
1,gale,kale,1,canonical,9,5,2,23,kale,voiceless,velar,high,1
1,kale,gale,1,canonical,1,5,1,23,kale,voiceless,velar,low,1
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,kale,gale,1,canonical,1,5,2,23,gale,voiced,velar,low,0
1,gale,kale,1,canonical,1,5,1,23,gale,voiced,velar,low,0
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,1,5,2,24,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,1,5,1,24,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,24,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,24,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,1,5,1,24,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,1,5,1,24,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,1,5,1,24,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,24,tail,voiceless,alveolar,low,1
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,24,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,1,24,tail,voiceless,alveolar,low,1
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,1,5,1,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,1,5,2,24,dale,voiced,alveolar,low,0
5,tail,dale,1,canonical,9,5,1,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
5,dale,tail,1,canonical,9,5,2,24,tail,voiceless,alveolar,high,1
